Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
1321.5,-1.709e-07,-0.62286,-0.62286,0.0,-3.3589e-06,3.5508e-05,-2.1113e-05,-3.6947e-05,4.0786e-05,2.4472e-05,-1.6794e-05,-2.879e-06,-4.6544e-05
1322.0,-1.5259e-07,-0.62225,-0.62225,0.0,-2.879e-06,3.5028e-05,-1.8234e-05,-3.7907e-05,3.9826e-05,2.5431e-05,-1.5835e-05,-2.879e-06,-4.6544e-05
1322.5,-1.3123e-07,-0.62286,-0.62286,0.0,-2.879e-06,3.5988e-05,-1.5355e-05,-3.6947e-05,3.9347e-05,2.4951e-05,-1.6794e-05,-2.3992e-06,-4.6544e-05
1323.0,-1.4343e-07,-0.62286,-0.62286,0.0,-2.879e-06,3.5988e-05,-1.5355e-05,-3.7427e-05,3.7427e-05,2.4951e-05,-1.6794e-05,-2.3992e-06,-4.6064e-05
1323.5,-1.3733e-07,-0.62317,-0.62317,0.0,-2.879e-06,3.5988e-05,-1.5355e-05,-3.6947e-05,3.7427e-05,2.4472e-05,-1.5835e-05,-2.3992e-06,-4.6064e-05
1324.0,-1.1597e-07,-0.62286,-0.62286,0.0,-2.879e-06,3.6468e-05,-1.4395e-05,-3.7427e-05,3.7907e-05,2.6391e-05,-1.6314e-05,-1.4395e-06,-4.6544e-05
1324.5,-9.1553e-08,-0.62286,-0.62286,0.0,-2.879e-06,3.6468e-05,-1.3915e-05,-3.6947e-05,3.7427e-05,2.5911e-05,-1.6314e-05,0.0,-4.4145e-05
1325.0,-1.1902e-07,-0.62347,-0.62347,0.0,-2.879e-06,3.5028e-05,-1.4395e-05,-3.8387e-05,3.7427e-05,2.4951e-05,-1.6314e-05,9.5967e-07,-4.5105e-05
1325.5,-3.9673e-08,-0.62286,-0.62286,0.0,-3.3589e-06,3.5508e-05,-1.2956e-05,-3.6468e-05,3.9826e-05,2.6391e-05,-1.4395e-05,2.879e-06,-4.3665e-05
1326.0,-1.0681e-07,-0.62286,-0.62286,0.0,-3.3589e-06,3.4548e-05,-1.4875e-05,-3.8387e-05,3.7427e-05,2.4951e-05,-1.3915e-05,1.9193e-06,-4.5105e-05
1326.5,-1.5259e-07,-0.62317,-0.62317,0.0,-3.3589e-06,3.2629e-05,-1.4875e-05,-3.8387e-05,3.6468e-05,2.3512e-05,-1.4875e-05,1.9193e-06,-4.7024e-05
1327.0,-1.6785e-07,-0.62286,-0.62286,0.0,-3.3589e-06,3.071e-05,-1.6314e-05,-3.9347e-05,3.7427e-05,2.4951e-05,-1.6794e-05,2.3992e-06,-4.6064e-05
1327.5,-1.6479e-07,-0.62286,-0.62286,0.0,-3.8387e-06,3.023e-05,-1.4875e-05,-4.0306e-05,3.7427e-05,2.5911e-05,-1.8234e-05,2.3992e-06,-4.4625e-05
1328.0,-1.3428e-07,-0.62256,-0.62256,0.0,-2.879e-06,3.2149e-05,-1.4875e-05,-3.8867e-05,3.7427e-05,2.4951e-05,-1.6794e-05,2.3992e-06,-4.4625e-05
1328.5,-1.0681e-07,-0.62286,-0.62286,0.0,-3.8387e-06,3.2149e-05,-1.4395e-05,-3.8387e-05,3.8867e-05,2.5911e-05,-1.6314e-05,2.879e-06,-4.3665e-05
1329.0,-1.2817e-07,-0.62317,-0.62317,0.0,-3.8387e-06,3.4068e-05,-1.5355e-05,-3.7907e-05,3.7427e-05,2.4951e-05,-1.5835e-05,9.5967e-07,-4.4625e-05
1329.5,-1.0376e-07,-0.62286,-0.62286,0.0,-3.8387e-06,3.5508e-05,-1.4395e-05,-3.7427e-05,3.8387e-05,2.4951e-05,-1.4875e-05,0.0,-4.4625e-05
1330.0,-1.0681e-07,-0.62286,-0.62286,0.0,-3.3589e-06,3.5988e-05,-1.3915e-05,-3.7427e-05,3.8387e-05,2.4951e-05,-1.6314e-05,0.0,-4.5105e-05
1330.5,-9.4604e-08,-0.62225,-0.62225,0.0,-3.8387e-06,3.6947e-05,-1.3915e-05,-3.6468e-05,3.8867e-05,2.5431e-05,-1.5835e-05,-4.7984e-07,-4.5584e-05
1331.0,-1.0986e-07,-0.62225,-0.62225,0.0,-3.8387e-06,3.7427e-05,-1.5835e-05,-3.5988e-05,3.8867e-05,2.4472e-05,-1.4395e-05,-9.5967e-07,-4.7024e-05
1331.5,-1.6174e-07,-0.62256,-0.62256,0.0,-3.8387e-06,3.6947e-05,-1.8714e-05,-3.6468e-05,3.8387e-05,2.3512e-05,-1.5355e-05,-2.3992e-06,-4.7504e-05
1332.0,-1.7395e-07,-0.62225,-0.62225,0.0,-3.8387e-06,3.6947e-05,-1.9193e-05,-3.6468e-05,3.8387e-05,2.1113e-05,-1.4875e-05,-2.3992e-06,-4.7024e-05
1332.5,-1.9226e-07,-0.62256,-0.62256,0.0,-4.3185e-06,3.6947e-05,-2.0153e-05,-3.5988e-05,3.9347e-05,1.7274e-05,-1.4875e-05,-9.5967e-07,-4.7504e-05
1333.0,-2.3804e-07,-0.62256,-0.62256,0.0,-4.3185e-06,3.6947e-05,-2.0153e-05,-3.6947e-05,3.7907e-05,1.4875e-05,-1.4875e-05,-9.5967e-07,-4.9903e-05
1333.5,-2.8381e-07,-0.62256,-0.62256,0.0,-3.8387e-06,3.7427e-05,-2.0633e-05,-3.6947e-05,3.6947e-05,1.3435e-05,-1.5835e-05,-1.9193e-06,-5.3262e-05
1334.0,-2.7161e-07,-0.62225,-0.62225,0.0,-3.8387e-06,3.6947e-05,-2.0633e-05,-3.8387e-05,3.7907e-05,1.4875e-05,-1.5835e-05,-4.7984e-07,-5.3262e-05
1334.5,-2.594e-07,-0.62195,-0.62195,0.0,-3.8387e-06,3.7907e-05,-1.8234e-05,-3.8387e-05,3.7427e-05,1.5355e-05,-1.5355e-05,-9.5967e-07,-5.4701e-05
1335.0,-2.3499e-07,-0.62195,-0.62195,0.0,-3.3589e-06,3.8387e-05,-1.8234e-05,-3.7427e-05,3.8867e-05,1.6314e-05,-1.6314e-05,-1.4395e-06,-5.3742e-05
1335.5,-2.5024e-07,-0.62195,-0.62195,0.0,-3.8387e-06,3.7427e-05,-1.8234e-05,-3.8387e-05,3.8387e-05,1.5835e-05,-1.6314e-05,-9.5967e-07,-5.3262e-05
1336.0,-2.4109e-07,-0.62286,-0.62286,0.0,-3.8387e-06,3.5508e-05,-1.8714e-05,-3.8867e-05,3.9347e-05,1.7274e-05,-1.6314e-05,-9.5967e-07,-5.1342e-05
1336.5,-2.5024e-07,-0.62256,-0.62256,0.0,-3.8387e-06,3.4548e-05,-1.9673e-05,-3.8867e-05,4.0306e-05,1.7754e-05,-1.7274e-05,-9.5967e-07,-5.1342e-05
1337.0,-2.7466e-07,-0.62256,-0.62256,0.0,-3.3589e-06,3.5988e-05,-1.9673e-05,-3.9826e-05,3.7427e-05,1.6794e-05,-1.6314e-05,-4.7984e-07,-5.3742e-05
1337.5,-2.4414e-07,-0.62256,-0.62256,0.0,-1.4395e-06,3.6947e-05,-1.9193e-05,-3.8867e-05,3.7907e-05,1.5835e-05,-1.4875e-05,-9.5967e-07,-5.3742e-05
1338.0,-2.0142e-07,-0.62256,-0.62256,0.0,-1.4395e-06,3.8387e-05,-1.8234e-05,-3.5988e-05,3.9347e-05,1.5835e-05,-1.5835e-05,-4.7984e-07,-5.3262e-05
1338.5,-1.8005e-07,-0.62225,-0.62225,0.0,-9.5967e-07,3.7427e-05,-1.8234e-05,-3.3589e-05,4.0306e-05,1.5355e-05,-1.6314e-05,0.0,-5.2302e-05
1339.0,-1.6785e-07,-0.62225,-0.62225,0.0,-9.5967e-07,3.7427e-05,-2.0633e-05,-3.2629e-05,3.9826e-05,1.4395e-05,-1.2956e-05,0.0,-5.0863e-05
1339.5,-1.5869e-07,-0.62195,-0.62195,0.0,-1.4395e-06,3.8387e-05,-1.9673e-05,-3.2149e-05,3.9347e-05,1.4395e-05,-1.0077e-05,-4.7984e-07,-5.3262e-05
1340.0,-1.3428e-07,-0.62256,-0.62256,0.0,-9.5967e-07,4.1266e-05,-1.9193e-05,-3.1189e-05,3.8867e-05,1.4395e-05,-8.6371e-06,-9.5967e-07,-5.4701e-05
1340.5,-8.2397e-08,-0.62256,-0.62256,0.0,-9.5967e-07,4.3665e-05,-1.8234e-05,-3.023e-05,4.0786e-05,1.5835e-05,-9.1169e-06,0.0,-5.4701e-05
1341.0,-2.1362e-08,-0.62225,-0.62225,0.0,-9.5967e-07,4.5584e-05,-1.6794e-05,-2.879e-05,4.4145e-05,1.6314e-05,-7.6774e-06,-4.7984e-07,-5.4701e-05
1341.5,-6.7139e-08,-0.62256,-0.62256,0.0,-9.5967e-07,4.3665e-05,-1.7274e-05,-3.071e-05,4.4145e-05,1.6314e-05,-9.5967e-06,0.0,-5.6141e-05
1342.0,-3.0518e-09,-0.62256,-0.62256,0.0,-9.5967e-07,4.5105e-05,-1.4395e-05,-2.975e-05,4.4625e-05,1.7274e-05,-9.5967e-06,1.9193e-06,-5.4701e-05
1342.5,-2.1362e-08,-0.62256,-0.62256,0.0,-1.9193e-06,4.3665e-05,-1.3915e-05,-3.2149e-05,4.4625e-05,1.7754e-05,-1.0556e-05,2.3992e-06,-5.3262e-05
1343.0,6.1035e-08,-0.62256,-0.62256,0.0,-9.5967e-07,4.5105e-05,-1.0556e-05,-3.071e-05,4.5584e-05,2.1593e-05,-9.5967e-06,1.9193e-06,-5.2782e-05
1343.5,7.3242e-08,-0.62195,-0.62195,0.0,-9.5967e-07,4.4145e-05,-1.1516e-05,-3.1189e-05,4.4145e-05,2.3032e-05,-9.5967e-06,2.3992e-06,-4.8943e-05
1344.0,1.0376e-07,-0.62195,-0.62195,0.0,0.0,4.3665e-05,-1.2956e-05,-3.071e-05,4.4625e-05,2.4472e-05,-9.5967e-06,3.3589e-06,-4.6544e-05
1344.5,6.7139e-08,-0.62256,-0.62256,0.0,-9.5967e-07,4.4145e-05,-1.2956e-05,-3.071e-05,4.2705e-05,2.2552e-05,-9.1169e-06,1.9193e-06,-4.7024e-05
1345.0,2.7466e-08,-0.62225,-0.62225,0.0,-1.4395e-06,4.2705e-05,-1.3915e-05,-3.3109e-05,4.2226e-05,2.3032e-05,-1.0077e-05,1.9193e-06,-4.7024e-05
1345.5,-2.4414e-08,-0.62256,-0.62256,0.0,-1.9193e-06,4.2705e-05,-1.4875e-05,-3.3109e-05,4.1266e-05,2.1593e-05,-1.1516e-05,1.4395e-06,-4.9423e-05
1346.0,-1.5259e-08,-0.62195,-0.62195,0.0,-2.3992e-06,4.3665e-05,-1.4395e-05,-3.3109e-05,4.1746e-05,2.2072e-05,-1.1516e-05,9.5967e-07,-4.9423e-05
1346.5,9.1553e-09,-0.62103,-0.62103,0.0,-3.8387e-06,4.4145e-05,-1.3435e-05,-3.2629e-05,4.2705e-05,2.3032e-05,-1.1036e-05,1.9193e-06,-4.9423e-05
1347.0,8.2397e-08,-0.62195,-0.62195,0.0,-3.3589e-06,4.5584e-05,-1.1036e-05,-3.3589e-05,4.3665e-05,2.4951e-05,-8.6371e-06,2.879e-06,-4.7504e-05
1347.5,-2.1362e-08,-0.62195,-0.62195,0.0,-2.879e-06,4.4145e-05,-1.3435e-05,-3.5508e-05,4.1266e-05,2.3032e-05,-1.1996e-05,1.4395e-06,-4.9423e-05
1348.0,-3.0518e-09,-0.62225,-0.62225,0.0,-2.879e-06,4.5105e-05,-1.1996e-05,-3.5028e-05,4.1746e-05,2.2552e-05,-1.2476e-05,1.4395e-06,-4.8943e-05
1348.5,-7.3242e-08,-0.62256,-0.62256,0.0,-2.3992e-06,4.1746e-05,-1.5355e-05,-3.6468e-05,3.9826e-05,2.1593e-05,-1.2956e-05,1.4395e-06,-4.8943e-05
1349.0,3.3569e-08,-0.62256,-0.62256,0.0,-1.4395e-06,4.3665e-05,-1.4395e-05,-3.3589e-05,4.2705e-05,2.3512e-05,-1.1516e-05,2.879e-06,-4.6544e-05
1349.5,3.0518e-08,-0.62256,-0.62256,0.0,-1.9193e-06,4.3665e-05,-1.2956e-05,-3.4548e-05,4.3185e-05,2.2552e-05,-9.5967e-06,1.9193e-06,-4.7504e-05
1350.0,6.1035e-08,-0.62195,-0.62195,0.0,-1.9193e-06,4.5105e-05,-1.1996e-05,-3.4068e-05,4.2705e-05,2.3032e-05,-8.6371e-06,2.879e-06,-4.7504e-05
1350.5,-2.7466e-08,-0.62195,-0.62195,0.0,-2.879e-06,4.3185e-05,-1.3435e-05,-3.5508e-05,4.1266e-05,2.2072e-05,-1.1516e-05,1.4395e-06,-4.8943e-05
1351.0,2.7466e-08,-0.62225,-0.62225,0.0,-2.879e-06,4.5584e-05,-1.2956e-05,-3.3109e-05,4.3185e-05,2.1113e-05,-1.0556e-05,2.3992e-06,-4.8463e-05
1351.5,-2.1362e-08,-0.62195,-0.62195,0.0,-2.879e-06,4.5105e-05,-1.3915e-05,-3.3589e-05,4.3185e-05,2.0633e-05,-1.1996e-05,1.4395e-06,-5.1342e-05
1352.0,1.5259e-08,-0.62225,-0.62225,0.0,-3.3589e-06,4.5584e-05,-1.2956e-05,-3.2629e-05,4.3665e-05,2.1593e-05,-1.1036e-05,1.9193e-06,-5.0383e-05
1352.5,3.6621e-08,-0.62164,-0.62164,0.0,-3.3589e-06,4.5584e-05,-1.2956e-05,-3.071e-05,4.3185e-05,2.1593e-05,-9.5967e-06,1.9193e-06,-4.9903e-05
1353.0,9.7656e-08,-0.62195,-0.62195,0.0,-4.3185e-06,4.7024e-05,-1.1516e-05,-2.975e-05,4.4625e-05,2.2072e-05,-8.1572e-06,2.3992e-06,-4.7024e-05
1353.5,6.4087e-08,-0.62195,-0.62195,0.0,-4.3185e-06,4.6064e-05,-1.1036e-05,-3.071e-05,4.3665e-05,2.1113e-05,-9.1169e-06,2.3992e-06,-4.7984e-05
1354.0,1.5259e-08,-0.62225,-0.62225,0.0,-4.3185e-06,4.4625e-05,-1.2476e-05,-3.1189e-05,4.2226e-05,2.0633e-05,-1.0556e-05,1.9193e-06,-4.8463e-05
1354.5,3.0518e-09,-0.62256,-0.62256,0.0,-3.8387e-06,4.4145e-05,-1.2956e-05,-3.2149e-05,4.1746e-05,2.2072e-05,-1.1516e-05,2.3992e-06,-4.9423e-05
1355.0,3.9673e-08,-0.62225,-0.62225,0.0,-4.3185e-06,4.5584e-05,-1.2956e-05,-3.1189e-05,4.2705e-05,2.3032e-05,-1.1036e-05,3.3589e-06,-4.8943e-05
1355.5,-4.2725e-08,-0.62195,-0.62195,0.0,-3.3589e-06,4.3185e-05,-1.3915e-05,-3.2149e-05,4.1746e-05,1.9193e-05,-1.1996e-05,1.9193e-06,-5.1342e-05
1356.0,-3.3569e-08,-0.62134,-0.62134,0.0,-1.9193e-06,4.4145e-05,-1.3915e-05,-3.2149e-05,4.2226e-05,1.7274e-05,-1.1036e-05,2.879e-06,-5.2782e-05
1356.5,3.0518e-09,-0.62164,-0.62164,0.0,-9.5967e-07,4.4625e-05,-1.3435e-05,-2.927e-05,4.1746e-05,1.5835e-05,-7.6774e-06,2.3992e-06,-5.2782e-05
1357.0,-2.7466e-08,-0.62164,-0.62164,0.0,-1.4395e-06,4.5105e-05,-1.5835e-05,-2.975e-05,4.2226e-05,1.6314e-05,-9.1169e-06,2.3992e-06,-5.4221e-05
1357.5,-8.8501e-08,-0.62164,-0.62164,0.0,-1.4395e-06,4.3665e-05,-1.8714e-05,-2.975e-05,4.1266e-05,1.4395e-05,-1.0077e-05,2.3992e-06,-5.5661e-05
1358.0,-5.188e-08,-0.62225,-0.62225,0.0,-1.4395e-06,4.3665e-05,-1.8234e-05,-2.975e-05,4.3665e-05,1.5355e-05,-9.5967e-06,2.879e-06,-5.4701e-05
1358.5,-7.9346e-08,-0.62225,-0.62225,0.0,-2.879e-06,4.1746e-05,-1.7754e-05,-3.1189e-05,4.3185e-05,1.5355e-05,-1.0556e-05,2.879e-06,-5.3262e-05
1359.0,-2.0447e-07,-0.62225,-0.62225,0.0,-2.879e-06,3.8867e-05,-1.9673e-05,-3.3109e-05,3.8387e-05,1.2956e-05,-1.2956e-05,9.5967e-07,-5.4701e-05
1359.5,-2.1973e-07,-0.62195,-0.62195,0.0,-1.9193e-06,3.8387e-05,-1.7754e-05,-3.4068e-05,3.6468e-05,1.2956e-05,-1.3915e-05,4.7984e-07,-5.5181e-05
1360.0,-2.3804e-07,-0.62195,-0.62195,0.0,-1.9193e-06,3.8387e-05,-1.7274e-05,-3.4548e-05,3.4548e-05,1.2956e-05,-1.3915e-05,0.0,-5.5661e-05
1360.5,-2.7466e-07,-0.62164,-0.62164,0.0,-2.879e-06,3.8387e-05,-1.8714e-05,-3.5028e-05,3.4548e-05,1.1996e-05,-1.5355e-05,0.0,-5.6141e-05
1361.0,-2.4109e-07,-0.62195,-0.62195,0.0,-2.879e-06,3.9347e-05,-1.7274e-05,-3.4548e-05,3.5028e-05,1.2476e-05,-1.4875e-05,4.7984e-07,-5.5661e-05
1361.5,-2.3804e-07,-0.62195,-0.62195,0.0,-2.879e-06,3.8387e-05,-1.8714e-05,-3.5028e-05,3.6947e-05,1.2956e-05,-1.5355e-05,4.7984e-07,-5.4221e-05
1362.0,-2.7466e-07,-0.62195,-0.62195,0.0,-3.8387e-06,3.7907e-05,-1.9673e-05,-3.6468e-05,3.6468e-05,1.2956e-05,-1.6314e-05,4.7984e-07,-5.4701e-05
1362.5,-2.5635e-07,-0.62195,-0.62195,0.0,-3.8387e-06,3.8867e-05,-1.9673e-05,-3.5028e-05,3.5988e-05,1.3435e-05,-1.5835e-05,4.7984e-07,-5.4701e-05
1363.0,-2.9602e-07,-0.62164,-0.62164,0.0,-4.3185e-06,3.7907e-05,-2.0633e-05,-3.5508e-05,3.5028e-05,1.2956e-05,-1.5835e-05,4.7984e-07,-5.6621e-05
1363.5,-2.533e-07,-0.62195,-0.62195,0.0,-3.8387e-06,3.8867e-05,-1.8234e-05,-3.5028e-05,3.5028e-05,1.2956e-05,-1.4395e-05,9.5967e-07,-5.6141e-05
1364.0,-2.9297e-07,-0.62134,-0.62134,0.0,-3.8387e-06,3.8867e-05,-1.9673e-05,-3.4068e-05,3.4068e-05,9.5967e-06,-1.3915e-05,0.0,-5.71e-05
1364.5,-2.3804e-07,-0.62134,-0.62134,0.0,-3.3589e-06,3.9347e-05,-1.8234e-05,-3.2629e-05,3.5988e-05,9.1169e-06,-1.2476e-05,0.0,-5.5181e-05
1365.0,-2.9602e-07,-0.62225,-0.62225,0.0,-3.3589e-06,3.8387e-05,-2.1113e-05,-3.4068e-05,3.4548e-05,7.6774e-06,-1.5355e-05,0.0,-5.3262e-05
1365.5,-2.7466e-07,-0.62195,-0.62195,0.0,-3.3589e-06,3.7427e-05,-2.1113e-05,-3.4548e-05,3.5028e-05,1.0077e-05,-1.5355e-05,0.0,-5.1342e-05
1366.0,-2.2888e-07,-0.62225,-0.62225,0.0,-3.8387e-06,3.7427e-05,-2.0633e-05,-3.3589e-05,3.5508e-05,1.3915e-05,-1.3915e-05,-4.7984e-07,-5.0383e-05
1366.5,-1.9836e-07,-0.62256,-0.62256,0.0,-3.3589e-06,3.7907e-05,-2.0153e-05,-3.3109e-05,3.4548e-05,1.6794e-05,-1.2476e-05,-1.4395e-06,-4.9903e-05
1367.0,-2.0447e-07,-0.62286,-0.62286,0.0,-2.879e-06,3.7427e-05,-1.8714e-05,-3.4548e-05,3.3589e-05,1.8234e-05,-1.3435e-05,-9.5967e-07,-5.0863e-05
1367.5,-2.3499e-07,-0.62164,-0.62164,0.0,-3.3589e-06,3.6468e-05,-1.8234e-05,-3.5988e-05,3.1669e-05,1.8234e-05,-1.5355e-05,0.0,-5.0383e-05
1368.0,-1.709e-07,-0.62195,-0.62195,0.0,-3.3589e-06,3.6468e-05,-1.5835e-05,-3.4548e-05,3.2629e-05,1.8714e-05,-1.3915e-05,1.9193e-06,-4.8943e-05
1368.5,-6.4087e-08,-0.62195,-0.62195,0.0,-3.3589e-06,3.7427e-05,-1.4395e-05,-3.2629e-05,3.7427e-05,2.0633e-05,-1.2476e-05,4.3185e-06,-4.7024e-05
1369.0,-8.8501e-08,-0.62195,-0.62195,0.0,-3.3589e-06,3.6468e-05,-1.4875e-05,-3.5028e-05,3.9826e-05,2.0633e-05,-1.3435e-05,4.3185e-06,-4.8463e-05
1369.5,-5.188e-08,-0.62225,-0.62225,0.0,-3.3589e-06,4.0786e-05,-1.3915e-05,-3.5028e-05,4.0306e-05,2.1113e-05,-1.3915e-05,3.8387e-06,-4.7984e-05
1370.0,-9.1553e-09,-0.62286,-0.62286,0.0,-3.3589e-06,4.2226e-05,-1.2476e-05,-3.4068e-05,4.1266e-05,2.0153e-05,-1.1036e-05,4.3185e-06,-4.8463e-05
1370.5,4.2725e-08,-0.62195,-0.62195,0.0,-3.3589e-06,4.4145e-05,-1.1516e-05,-3.4548e-05,4.1746e-05,2.1593e-05,-8.1572e-06,4.7984e-06,-4.7984e-05
1371.0,3.3569e-08,-0.62103,-0.62103,0.0,-3.3589e-06,4.4625e-05,-1.2476e-05,-3.3109e-05,4.2226e-05,2.0153e-05,-8.1572e-06,4.3185e-06,-4.8943e-05
1371.5,7.019e-08,-0.62134,-0.62134,0.0,-3.8387e-06,4.6064e-05,-1.1516e-05,-2.975e-05,4.1746e-05,2.0633e-05,-7.6774e-06,3.8387e-06,-4.8463e-05
1372.0,3.9673e-08,-0.62195,-0.62195,0.0,-3.8387e-06,4.5584e-05,-1.2476e-05,-3.023e-05,4.1266e-05,1.9673e-05,-8.6371e-06,3.8387e-06,-4.8943e-05
1372.5,1.0681e-07,-0.62225,-0.62225,0.0,-2.3992e-06,4.7504e-05,-1.1516e-05,-2.975e-05,4.2705e-05,2.1593e-05,-7.6774e-06,4.3185e-06,-4.7984e-05
1373.0,7.6294e-08,-0.62195,-0.62195,0.0,-2.3992e-06,4.6544e-05,-1.1996e-05,-2.975e-05,4.2226e-05,2.0153e-05,-7.6774e-06,3.8387e-06,-4.8943e-05
1373.5,8.2397e-08,-0.62164,-0.62164,0.0,-2.3992e-06,4.7504e-05,-1.1516e-05,-2.879e-05,4.0786e-05,1.9193e-05,-7.1975e-06,3.8387e-06,-4.8463e-05
1374.0,0.0,-0.62164,-0.62164,0.0,-2.3992e-06,4.4625e-05,-1.3915e-05,-3.071e-05,3.8867e-05,1.8234e-05,-8.6371e-06,2.879e-06,-4.8943e-05
1374.5,6.1035e-08,-0.62195,-0.62195,0.0,-2.3992e-06,4.5105e-05,-1.2956e-05,-2.879e-05,4.0786e-05,1.9193e-05,-6.7177e-06,3.3589e-06,-4.7984e-05
1375.0,3.3569e-08,-0.62195,-0.62195,0.0,-1.9193e-06,4.4625e-05,-1.3915e-05,-2.975e-05,3.9347e-05,1.8714e-05,-7.1975e-06,3.8387e-06,-4.8463e-05
1375.5,6.4087e-08,-0.62195,-0.62195,0.0,-2.3992e-06,4.6064e-05,-1.3915e-05,-2.879e-05,3.9826e-05,1.9673e-05,-5.758e-06,3.3589e-06,-4.7984e-05
1376.0,6.1035e-08,-0.62195,-0.62195,0.0,-1.9193e-06,4.6064e-05,-1.4395e-05,-2.831e-05,3.9826e-05,1.8714e-05,-6.2379e-06,4.3185e-06,-4.8463e-05
1376.5,4.5776e-08,-0.62225,-0.62225,0.0,-1.9193e-06,4.5105e-05,-1.5355e-05,-2.879e-05,4.1266e-05,1.8714e-05,-6.2379e-06,4.3185e-06,-4.9903e-05
1377.0,-3.9673e-08,-0.62164,-0.62164,0.0,-1.9193e-06,4.5105e-05,-1.7754e-05,-2.831e-05,3.7907e-05,1.5355e-05,-7.1975e-06,2.3992e-06,-5.1822e-05
1377.5,-1.1597e-07,-0.62164,-0.62164,0.0,-1.4395e-06,4.5584e-05,-1.9193e-05,-2.879e-05,3.5508e-05,1.1996e-05,-7.6774e-06,1.4395e-06,-5.5661e-05
1378.0,-9.4604e-08,-0.62164,-0.62164,0.0,-1.4395e-06,4.6544e-05,-1.8234e-05,-2.7351e-05,3.5028e-05,1.0556e-05,-5.758e-06,9.5967e-07,-5.5181e-05
1378.5,-5.7983e-08,-0.62134,-0.62134,0.0,-9.5967e-07,4.7984e-05,-1.8234e-05,-2.5911e-05,3.5508e-05,9.5967e-06,-3.8387e-06,1.4395e-06,-5.4701e-05
1379.0,-7.9346e-08,-0.62134,-0.62134,0.0,-1.4395e-06,4.6064e-05,-1.8234e-05,-2.5911e-05,3.5028e-05,9.5967e-06,-4.7984e-06,1.9193e-06,-5.4701e-05
1379.5,-1.1597e-07,-0.62195,-0.62195,0.0,-1.4395e-06,4.2226e-05,-1.9193e-05,-2.5911e-05,3.5028e-05,9.1169e-06,-4.7984e-06,1.4395e-06,-5.4701e-05
1380.0,-1.4648e-07,-0.62164,-0.62164,0.0,-1.9193e-06,3.9347e-05,-1.9193e-05,-2.5911e-05,3.4548e-05,9.5967e-06,-6.2379e-06,1.4395e-06,-5.4701e-05
1380.5,-1.2817e-07,-0.62164,-0.62164,0.0,-9.5967e-07,3.9826e-05,-1.9193e-05,-2.5431e-05,3.5508e-05,9.1169e-06,-4.7984e-06,4.7984e-07,-5.4701e-05
1381.0,-1.1597e-07,-0.62164,-0.62164,0.0,-9.5967e-07,3.9347e-05,-1.9193e-05,-2.4951e-05,3.5988e-05,1.0077e-05,-6.2379e-06,9.5967e-07,-5.3262e-05
1381.5,-1.0681e-07,-0.62164,-0.62164,0.0,-9.5967e-07,4.1266e-05,-1.9193e-05,-2.4951e-05,3.6468e-05,1.1036e-05,-8.6371e-06,1.9193e-06,-5.3742e-05
1382.0,-1.709e-07,-0.62164,-0.62164,0.0,-1.4395e-06,3.9826e-05,-2.0153e-05,-2.5911e-05,3.5988e-05,1.0556e-05,-1.2956e-05,9.5967e-07,-5.3742e-05
1382.5,-1.709e-07,-0.62195,-0.62195,0.0,-9.5967e-07,4.0786e-05,-2.0633e-05,-2.7351e-05,3.5508e-05,1.1036e-05,-1.3435e-05,9.5967e-07,-5.2782e-05
1383.0,-2.2278e-07,-0.62195,-0.62195,0.0,-9.5967e-07,3.8387e-05,-2.1113e-05,-3.1669e-05,3.4068e-05,1.0077e-05,-1.2956e-05,9.5967e-07,-5.1822e-05
1383.5,-2.0447e-07,-0.62195,-0.62195,0.0,-9.5967e-07,3.9347e-05,-2.0633e-05,-3.2629e-05,3.4068e-05,1.0556e-05,-1.1516e-05,1.9193e-06,-5.2302e-05
1384.0,-2.2583e-07,-0.62195,-0.62195,0.0,-1.4395e-06,3.8387e-05,-1.9193e-05,-3.2629e-05,3.2149e-05,1.0077e-05,-1.1516e-05,9.5967e-07,-5.2302e-05
1384.5,-1.9836e-07,-0.62164,-0.62164,0.0,-2.3992e-06,3.8387e-05,-1.8234e-05,-3.1189e-05,3.3109e-05,1.1516e-05,-1.1996e-05,1.4395e-06,-5.1822e-05
1385.0,-2.1362e-07,-0.62134,-0.62134,0.0,-3.3589e-06,3.9347e-05,-1.8234e-05,-3.071e-05,3.3109e-05,1.0556e-05,-1.2476e-05,1.4395e-06,-5.3262e-05
1385.5,-2.1057e-07,-0.62134,-0.62134,0.0,-2.879e-06,3.9826e-05,-1.8714e-05,-3.1669e-05,3.2629e-05,1.1516e-05,-1.2476e-05,2.3992e-06,-5.3742e-05
1386.0,-2.2583e-07,-0.62073,-0.62073,0.0,-3.8387e-06,3.9347e-05,-1.8234e-05,-3.1669e-05,3.3589e-05,1.0077e-05,-1.1996e-05,2.3992e-06,-5.5181e-05
1386.5,-2.1973e-07,-0.62134,-0.62134,0.0,-3.3589e-06,3.9347e-05,-1.8714e-05,-3.1189e-05,3.3589e-05,8.6371e-06,-1.1996e-05,2.3992e-06,-5.3262e-05
