Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
376.01,-1.4343e-07,-0.6308,-0.6308,0.0,-1.9193e-06,1.0077e-05,-2.1593e-05,4.8463e-05,-2.0153e-05,-6.9576e-05,0.00013819,1.1036e-05,-0.00011708
376.5,-1.5564e-07,-0.63049,-0.63049,0.0,-4.7984e-07,1.0077e-05,-2.0153e-05,4.8943e-05,-2.2072e-05,-6.8617e-05,0.00013531,1.0077e-05,-0.00011756
377.01,-1.7395e-07,-0.6311,-0.6311,0.0,-9.5967e-07,9.1169e-06,-2.0153e-05,4.7024e-05,-2.1593e-05,-6.7177e-05,0.00013291,1.1516e-05,-0.00011804
377.5,-1.6174e-07,-0.63141,-0.63141,0.0,-2.3992e-06,8.1572e-06,-1.9673e-05,4.6544e-05,-2.1113e-05,-6.6217e-05,0.00013243,1.1996e-05,-0.00011516
378.01,-2.8076e-07,-0.6308,-0.6308,0.0,-3.3589e-06,5.758e-06,-2.1593e-05,4.2226e-05,-2.2072e-05,-6.6697e-05,0.00012716,1.1036e-05,-0.0001166
378.5,-2.8992e-07,-0.6308,-0.6308,0.0,-3.3589e-06,4.7984e-06,-2.1593e-05,4.1746e-05,-2.2072e-05,-6.5738e-05,0.00012668,1.1036e-05,-0.00011708
379.01,-2.9297e-07,-0.63049,-0.63049,0.0,-3.3589e-06,4.7984e-06,-2.1113e-05,4.1266e-05,-2.1593e-05,-6.6217e-05,0.00012668,1.0556e-05,-0.00011708
379.5,-3.2959e-07,-0.63019,-0.63019,0.0,-3.8387e-06,4.3185e-06,-2.2072e-05,4.0306e-05,-2.2552e-05,-6.7177e-05,0.00012572,1.0077e-05,-0.0001166
380.01,-3.2654e-07,-0.6311,-0.6311,0.0,-3.3589e-06,4.3185e-06,-2.1593e-05,3.9826e-05,-2.3512e-05,-6.8137e-05,0.00012668,8.6371e-06,-0.0001142
380.5,-2.8992e-07,-0.63141,-0.63141,0.0,-2.879e-06,3.8387e-06,-2.3032e-05,3.9826e-05,-2.1593e-05,-6.6697e-05,0.00012812,8.6371e-06,-0.0001118
381.01,-2.594e-07,-0.6308,-0.6308,0.0,-3.8387e-06,3.8387e-06,-2.2552e-05,3.8867e-05,-2.1113e-05,-6.1419e-05,0.0001262,8.6371e-06,-0.0001094
381.5,-2.4719e-07,-0.6308,-0.6308,0.0,-4.3185e-06,5.2782e-06,-1.8714e-05,4.1266e-05,-2.2072e-05,-6.3338e-05,0.00012764,7.1975e-06,-0.0001118
382.01,-2.0142e-07,-0.63049,-0.63049,0.0,-3.8387e-06,5.2782e-06,-1.6314e-05,4.1266e-05,-2.1113e-05,-6.1419e-05,0.00012668,7.6774e-06,-0.00010988
382.5,-1.8311e-07,-0.62988,-0.62988,0.0,-3.8387e-06,4.7984e-06,-1.6314e-05,4.0306e-05,-2.1593e-05,-5.998e-05,0.00012716,1.0077e-05,-0.0001094
383.01,-1.4954e-07,-0.63049,-0.63049,0.0,-4.3185e-06,4.7984e-06,-1.4875e-05,3.9826e-05,-2.1113e-05,-5.998e-05,0.00012716,1.3435e-05,-0.00010844
383.5,-1.3428e-07,-0.6311,-0.6311,0.0,-4.3185e-06,4.3185e-06,-1.3435e-05,4.0786e-05,-2.2072e-05,-5.95e-05,0.00012764,1.3915e-05,-0.00010844
384.01,-1.0071e-07,-0.63049,-0.63049,0.0,-3.3589e-06,2.3992e-06,-1.3435e-05,3.9826e-05,-1.8714e-05,-5.758e-05,0.00012764,1.5355e-05,-0.00010796
384.5,-7.6294e-08,-0.63049,-0.63049,0.0,-3.8387e-06,5.758e-06,-1.2956e-05,3.9347e-05,-1.6794e-05,-5.854e-05,0.00012668,1.6314e-05,-0.00010796
385.01,-6.7139e-08,-0.6308,-0.6308,0.0,-3.8387e-06,9.5967e-06,-1.1996e-05,3.8867e-05,-1.6794e-05,-5.902e-05,0.00012476,1.6794e-05,-0.00010892
385.5,2.4414e-08,-0.63019,-0.63019,0.0,-2.3992e-06,1.2476e-05,-1.2476e-05,4.4625e-05,-1.4875e-05,-5.95e-05,0.00013195,1.6794e-05,-0.00011276
386.0,8.5449e-08,-0.63049,-0.63049,0.0,-2.3992e-06,1.3435e-05,-1.1516e-05,4.6544e-05,-1.3435e-05,-5.854e-05,0.00013531,1.8234e-05,-0.0001142
386.5,9.4604e-08,-0.62988,-0.62988,0.0,-1.9193e-06,1.3915e-05,-1.1516e-05,4.7024e-05,-1.3915e-05,-6.0459e-05,0.00013627,1.9193e-05,-0.00011372
387.0,8.2397e-08,-0.62988,-0.62988,0.0,-1.9193e-06,1.3435e-05,-1.1996e-05,4.7984e-05,-1.3915e-05,-6.3338e-05,0.00013819,1.8234e-05,-0.00011372
387.5,8.5449e-08,-0.62988,-0.62988,0.0,-1.4395e-06,1.3435e-05,-1.3915e-05,4.7984e-05,-1.2476e-05,-6.4778e-05,0.00014011,1.8234e-05,-0.00011372
388.0,5.188e-08,-0.62988,-0.62988,0.0,-9.5967e-07,1.2956e-05,-1.7754e-05,4.9423e-05,-1.3435e-05,-6.5738e-05,0.00014107,1.7754e-05,-0.00011516
388.5,-2.4414e-08,-0.62958,-0.62958,0.0,-1.4395e-06,1.3435e-05,-1.8714e-05,4.8463e-05,-1.3915e-05,-6.8137e-05,0.00014011,1.3435e-05,-0.00011708
389.0,-3.0518e-09,-0.62988,-0.62988,0.0,-9.5967e-07,1.5355e-05,-1.8714e-05,4.9903e-05,-1.5835e-05,-6.7657e-05,0.00014251,1.2476e-05,-0.00011756
389.5,-6.1035e-08,-0.63019,-0.63019,0.0,-9.5967e-07,1.3915e-05,-2.0153e-05,4.8463e-05,-1.8234e-05,-6.7657e-05,0.00014251,1.0556e-05,-0.00011804
390.0,-8.5449e-08,-0.63049,-0.63049,0.0,-1.4395e-06,1.1996e-05,-2.1593e-05,4.9423e-05,-1.8714e-05,-6.6217e-05,0.00014059,9.5967e-06,-0.00011708
390.5,-1.5259e-07,-0.63019,-0.63019,0.0,-4.7984e-07,9.5967e-06,-2.2552e-05,4.7984e-05,-1.9673e-05,-6.6217e-05,0.00013531,8.1572e-06,-0.00011612
391.0,-1.8921e-07,-0.63019,-0.63019,0.0,-4.7984e-07,8.1572e-06,-2.2072e-05,4.4625e-05,-2.0633e-05,-6.4778e-05,0.00013243,8.6371e-06,-0.00011564
391.5,-2.6855e-07,-0.62988,-0.62988,0.0,-1.4395e-06,5.758e-06,-2.3032e-05,4.2226e-05,-2.1593e-05,-6.5738e-05,0.00012956,7.6774e-06,-0.00011564
392.0,-2.7771e-07,-0.62958,-0.62958,0.0,-2.3992e-06,5.758e-06,-2.0633e-05,4.2226e-05,-2.1113e-05,-6.6217e-05,0.00012812,7.6774e-06,-0.00011708
392.5,-2.7771e-07,-0.63019,-0.63019,0.0,-2.3992e-06,5.758e-06,-2.0153e-05,4.0306e-05,-2.0633e-05,-6.5258e-05,0.00012812,7.1975e-06,-0.0001166
393.0,-2.4414e-07,-0.63019,-0.63019,0.0,-2.879e-06,5.758e-06,-1.8714e-05,3.9826e-05,-1.9193e-05,-6.3818e-05,0.00012812,8.1572e-06,-0.00011564
393.5,-2.4719e-07,-0.6308,-0.6308,0.0,-3.3589e-06,6.2379e-06,-1.8714e-05,3.9347e-05,-2.0153e-05,-6.4298e-05,0.00012812,7.6774e-06,-0.00011372
394.0,-2.5024e-07,-0.63049,-0.63049,0.0,-3.3589e-06,5.2782e-06,-1.9193e-05,3.9347e-05,-2.0633e-05,-6.4298e-05,0.0001286,5.758e-06,-0.00011084
394.5,-1.9836e-07,-0.62988,-0.62988,0.0,-3.8387e-06,6.7177e-06,-1.7754e-05,4.0306e-05,-2.0633e-05,-6.1419e-05,0.00012908,5.758e-06,-0.0001094
395.01,-1.6479e-07,-0.63019,-0.63019,0.0,-4.3185e-06,6.7177e-06,-1.3915e-05,4.0306e-05,-2.1113e-05,-5.998e-05,0.00012908,5.758e-06,-0.00010844
395.5,-1.4343e-07,-0.63049,-0.63049,0.0,-3.8387e-06,3.8387e-06,-1.2956e-05,3.8867e-05,-2.0153e-05,-5.902e-05,0.0001286,1.0556e-05,-0.00010844
396.0,-1.5564e-07,-0.63019,-0.63019,0.0,-3.8387e-06,2.879e-06,-1.3915e-05,3.7907e-05,-1.8714e-05,-5.806e-05,0.00012668,1.1036e-05,-0.00010844
396.5,-1.4038e-07,-0.63019,-0.63019,0.0,-2.879e-06,3.8387e-06,-1.4395e-05,3.7427e-05,-1.7274e-05,-5.806e-05,0.00012572,1.2476e-05,-0.00010892
397.01,-4.5776e-08,-0.62988,-0.62988,0.0,-2.879e-06,7.6774e-06,-1.1036e-05,3.7427e-05,-1.5355e-05,-5.5661e-05,0.00012524,1.4395e-05,-0.000107
397.5,-3.0518e-09,-0.62958,-0.62958,0.0,-2.879e-06,1.0556e-05,-1.1516e-05,3.6947e-05,-1.4875e-05,-5.5661e-05,0.00012716,1.5835e-05,-0.00010604
398.0,2.7466e-08,-0.62958,-0.62958,0.0,-3.3589e-06,1.2476e-05,-1.1996e-05,3.5988e-05,-1.4395e-05,-5.5181e-05,0.000131,1.6314e-05,-0.00010652
398.5,2.4414e-08,-0.62927,-0.62927,0.0,-3.3589e-06,1.2956e-05,-1.2476e-05,3.5508e-05,-1.4395e-05,-5.5661e-05,0.00013435,1.4395e-05,-0.00010748
399.0,1.8311e-08,-0.62988,-0.62988,0.0,-4.3185e-06,1.2476e-05,-1.1996e-05,3.8867e-05,-1.4875e-05,-5.6621e-05,0.00013483,1.3915e-05,-0.0001094
399.5,8.5449e-08,-0.63049,-0.63049,0.0,-4.3185e-06,1.3915e-05,-1.1516e-05,4.1746e-05,-1.2956e-05,-5.5661e-05,0.00013627,1.4395e-05,-0.00010844
400.0,1.0376e-07,-0.62988,-0.62988,0.0,-2.879e-06,1.4395e-05,-1.2476e-05,4.4625e-05,-1.3435e-05,-5.6141e-05,0.00013675,1.3435e-05,-0.00010796
400.5,1.2512e-07,-0.62958,-0.62958,0.0,-1.9193e-06,1.4395e-05,-1.2956e-05,4.6544e-05,-1.3435e-05,-5.6141e-05,0.00013867,1.2956e-05,-0.00010844
401.0,1.1292e-07,-0.62927,-0.62927,0.0,-2.3992e-06,1.3915e-05,-1.3435e-05,4.6064e-05,-1.3435e-05,-5.6141e-05,0.00013771,1.3915e-05,-0.00010844
401.5,1.9226e-07,-0.62958,-0.62958,0.0,-1.4395e-06,1.5355e-05,-1.1516e-05,4.7024e-05,-1.1996e-05,-5.5661e-05,0.00014059,1.5355e-05,-0.00010748
402.0,1.4954e-07,-0.62958,-0.62958,0.0,-2.3992e-06,1.4875e-05,-1.2476e-05,4.6064e-05,-1.2956e-05,-5.5661e-05,0.00014011,1.3915e-05,-0.00010796
402.5,1.8616e-07,-0.62897,-0.62897,0.0,-1.9193e-06,1.4875e-05,-1.2476e-05,4.6544e-05,-1.1996e-05,-5.4221e-05,0.00014107,1.4395e-05,-0.000107
403.0,1.77e-07,-0.62866,-0.62866,0.0,-1.4395e-06,1.5835e-05,-1.1996e-05,4.7024e-05,-1.1996e-05,-5.5661e-05,0.00014107,1.4395e-05,-0.0001094
403.5,2.0142e-07,-0.62866,-0.62866,0.0,-9.5967e-07,1.5355e-05,-1.2476e-05,4.7984e-05,-1.1516e-05,-5.4701e-05,0.00014155,1.4395e-05,-0.00010796
404.01,1.9226e-07,-0.62927,-0.62927,0.0,-9.5967e-07,1.5355e-05,-1.2476e-05,4.7984e-05,-1.1996e-05,-5.5181e-05,0.00014155,1.3915e-05,-0.00010796
404.5,1.9531e-07,-0.62958,-0.62958,0.0,-1.4395e-06,1.4875e-05,-1.2476e-05,4.9903e-05,-1.2956e-05,-5.5661e-05,0.00014203,1.3435e-05,-0.000107
405.0,2.2278e-07,-0.62958,-0.62958,0.0,-1.4395e-06,1.5355e-05,-1.2476e-05,4.9423e-05,-1.1516e-05,-5.5181e-05,0.00014155,1.4395e-05,-0.00010508
405.5,2.0752e-07,-0.62958,-0.62958,0.0,-4.7984e-07,1.4395e-05,-1.2476e-05,4.9423e-05,-1.2476e-05,-5.5661e-05,0.00014203,1.3915e-05,-0.00010604
406.0,2.1057e-07,-0.62927,-0.62927,0.0,-4.7984e-07,1.3915e-05,-1.1516e-05,4.8943e-05,-1.2476e-05,-5.5661e-05,0.00014203,1.3915e-05,-0.00010556
406.5,1.9531e-07,-0.62897,-0.62897,0.0,-9.5967e-07,1.3915e-05,-1.1516e-05,4.7504e-05,-1.1996e-05,-5.5661e-05,0.00014155,1.3435e-05,-0.00010556
407.0,1.3428e-07,-0.62927,-0.62927,0.0,-9.5967e-07,1.3435e-05,-1.3915e-05,4.7504e-05,-1.2956e-05,-5.71e-05,0.00014059,1.1996e-05,-0.00010748
407.5,2.3804e-07,-0.62897,-0.62897,0.0,-4.7984e-07,1.5355e-05,-1.0556e-05,4.8943e-05,-1.1036e-05,-5.5661e-05,0.00014203,1.4875e-05,-0.00010604
408.0,2.0447e-07,-0.62866,-0.62866,0.0,-4.7984e-07,1.4395e-05,-1.2476e-05,4.8943e-05,-1.2476e-05,-5.6621e-05,0.00014347,1.3915e-05,-0.00010652
408.5,2.1667e-07,-0.62866,-0.62866,0.0,-1.4395e-06,1.4875e-05,-1.1996e-05,4.8463e-05,-1.1996e-05,-5.4701e-05,0.00014251,1.4395e-05,-0.00010604
409.0,1.6174e-07,-0.62805,-0.62805,0.0,-9.5967e-07,1.3435e-05,-1.2956e-05,4.6064e-05,-1.2956e-05,-5.5181e-05,0.00014059,1.3915e-05,-0.00010652
409.5,1.3733e-07,-0.62836,-0.62836,0.0,-4.7984e-07,1.2956e-05,-1.5835e-05,4.5584e-05,-1.2476e-05,-5.4701e-05,0.00013963,1.3915e-05,-0.000107
410.0,1.6174e-07,-0.62897,-0.62897,0.0,-9.5967e-07,1.3915e-05,-1.4395e-05,4.6544e-05,-1.3435e-05,-5.4221e-05,0.00014059,1.3435e-05,-0.00010604
410.5,1.77e-07,-0.62836,-0.62836,0.0,-9.5967e-07,1.3915e-05,-1.3435e-05,4.5105e-05,-1.2476e-05,-5.3742e-05,0.00014107,1.2476e-05,-0.00010412
411.0,1.4648e-07,-0.62866,-0.62866,0.0,-1.4395e-06,1.1996e-05,-1.1996e-05,4.3665e-05,-1.1516e-05,-5.4221e-05,0.00014107,1.2476e-05,-0.000107
411.5,1.8005e-07,-0.62866,-0.62866,0.0,-1.4395e-06,1.3435e-05,-1.1036e-05,4.5105e-05,-1.1036e-05,-5.2782e-05,0.00014251,1.3435e-05,-0.00010988
412.0,1.4343e-07,-0.62805,-0.62805,0.0,-1.4395e-06,1.3435e-05,-1.1516e-05,4.4625e-05,-1.1516e-05,-5.4221e-05,0.00014107,1.2956e-05,-0.00011084
412.5,1.0986e-07,-0.62836,-0.62836,0.0,-1.4395e-06,1.3435e-05,-1.2476e-05,4.3665e-05,-1.1996e-05,-5.6621e-05,0.00013963,1.3435e-05,-0.00011036
413.0,7.3242e-08,-0.62805,-0.62805,0.0,-1.9193e-06,1.2476e-05,-1.6314e-05,4.4145e-05,-1.1996e-05,-5.806e-05,0.00014155,1.3435e-05,-0.0001118
413.5,5.7983e-08,-0.62866,-0.62866,0.0,-1.4395e-06,1.2476e-05,-1.8714e-05,4.4625e-05,-1.1036e-05,-5.902e-05,0.00014155,1.2476e-05,-0.0001118
414.0,9.1553e-09,-0.62866,-0.62866,0.0,-1.9193e-06,1.1996e-05,-1.8714e-05,4.3185e-05,-1.1516e-05,-5.902e-05,0.00014059,9.5967e-06,-0.00011276
414.5,-3.9673e-08,-0.62805,-0.62805,0.0,-1.4395e-06,1.1996e-05,-2.1593e-05,4.4625e-05,-1.5355e-05,-6.0459e-05,0.00014299,7.6774e-06,-0.00011468
415.0,-7.9346e-08,-0.62805,-0.62805,0.0,-1.4395e-06,9.1169e-06,-2.1593e-05,4.3665e-05,-1.5835e-05,-5.998e-05,0.00014155,6.2379e-06,-0.0001142
415.5,-1.1597e-07,-0.62775,-0.62775,0.0,-4.7984e-07,8.1572e-06,-2.1593e-05,4.4145e-05,-1.7274e-05,-5.95e-05,0.00013627,5.758e-06,-0.00011372
416.0,-2.0447e-07,-0.62775,-0.62775,0.0,-1.4395e-06,6.7177e-06,-2.2552e-05,4.0786e-05,-1.9193e-05,-6.0939e-05,0.00013435,4.3185e-06,-0.0001142
416.5,-2.1973e-07,-0.62775,-0.62775,0.0,-1.9193e-06,4.3185e-06,-2.2072e-05,4.0306e-05,-1.9193e-05,-5.998e-05,0.00013387,3.8387e-06,-0.00011372
417.0,-2.3804e-07,-0.62805,-0.62805,0.0,-2.3992e-06,3.3589e-06,-2.2072e-05,3.7907e-05,-1.8234e-05,-5.902e-05,0.00013148,4.3185e-06,-0.00011276
417.5,-2.4109e-07,-0.62714,-0.62714,0.0,-2.879e-06,4.3185e-06,-2.0633e-05,3.5508e-05,-1.7754e-05,-5.806e-05,0.000131,3.8387e-06,-0.00011324
418.01,-2.9602e-07,-0.62714,-0.62714,0.0,-2.879e-06,3.8387e-06,-2.1593e-05,3.4548e-05,-2.0153e-05,-5.998e-05,0.00012908,2.3992e-06,-0.0001118
418.5,-2.5635e-07,-0.62805,-0.62805,0.0,-3.3589e-06,3.3589e-06,-2.1113e-05,3.5028e-05,-2.0153e-05,-5.758e-05,0.00013004,2.3992e-06,-0.00010892
419.0,-2.0752e-07,-0.62866,-0.62866,0.0,-3.8387e-06,3.3589e-06,-1.9193e-05,3.4548e-05,-1.9673e-05,-5.4701e-05,0.00012908,3.8387e-06,-0.00010604
419.5,-1.3428e-07,-0.62866,-0.62866,0.0,-3.3589e-06,2.3992e-06,-1.6794e-05,3.5988e-05,-1.8714e-05,-5.2782e-05,0.000131,6.7177e-06,-0.00010556
420.0,-1.1597e-07,-0.62866,-0.62866,0.0,-3.8387e-06,5.758e-06,-1.5355e-05,3.4068e-05,-1.6794e-05,-5.2782e-05,0.00012812,8.1572e-06,-0.00010556
420.5,-4.8828e-08,-0.62866,-0.62866,0.0,-2.879e-06,7.1975e-06,-1.4875e-05,3.2149e-05,-1.3915e-05,-5.3262e-05,0.00013243,1.0556e-05,-0.00010508
421.0,-1.6479e-07,-0.62805,-0.62805,0.0,-2.3992e-06,6.2379e-06,-1.8714e-05,3.6947e-05,-1.7274e-05,-5.758e-05,0.00013339,5.2782e-06,-0.0001118
421.51,-1.8005e-07,-0.62775,-0.62775,0.0,-3.3589e-06,5.2782e-06,-1.8714e-05,3.6947e-05,-1.7754e-05,-5.6141e-05,0.00013195,5.2782e-06,-0.0001118
422.0,-2.8381e-07,-0.62744,-0.62744,0.0,-4.3185e-06,4.7984e-06,-2.1593e-05,3.4548e-05,-1.9673e-05,-5.758e-05,0.00012908,3.3589e-06,-0.00011324
422.51,-2.2583e-07,-0.62775,-0.62775,0.0,-4.3185e-06,4.7984e-06,-1.9673e-05,3.4548e-05,-1.7274e-05,-5.758e-05,0.00013148,4.3185e-06,-0.0001118
423.0,-2.3193e-07,-0.62775,-0.62775,0.0,-3.8387e-06,2.3992e-06,-2.1113e-05,3.4548e-05,-1.7754e-05,-5.758e-05,0.00013195,3.3589e-06,-0.00010844
423.51,-2.1057e-07,-0.62775,-0.62775,0.0,-3.3589e-06,2.879e-06,-2.1593e-05,3.5988e-05,-1.8234e-05,-5.6141e-05,0.00013291,1.4395e-06,-0.000107
424.0,-2.0447e-07,-0.62683,-0.62683,0.0,-3.8387e-06,2.3992e-06,-1.9193e-05,3.4548e-05,-2.0153e-05,-5.3742e-05,0.000131,1.9193e-06,-0.00010508
424.51,-1.7395e-07,-0.62775,-0.62775,0.0,-4.3185e-06,1.4395e-06,-1.7274e-05,3.4548e-05,-1.9193e-05,-5.2782e-05,0.00013004,4.3185e-06,-0.00010412
425.0,-9.7656e-08,-0.62805,-0.62805,0.0,-3.3589e-06,6.7177e-06,-1.4875e-05,3.3589e-05,-1.6794e-05,-5.2302e-05,0.00012956,7.1975e-06,-0.00010508
425.51,-9.7656e-08,-0.62775,-0.62775,0.0,-3.8387e-06,7.6774e-06,-1.4395e-05,3.1669e-05,-1.6794e-05,-5.2782e-05,0.000131,8.1572e-06,-0.00010604
426.0,-2.4414e-08,-0.62775,-0.62775,0.0,-4.3185e-06,1.0077e-05,-1.2956e-05,3.3589e-05,-1.5355e-05,-5.2782e-05,0.00013579,9.1169e-06,-0.000107
426.51,6.1035e-08,-0.62744,-0.62744,0.0,-4.3185e-06,1.1036e-05,-1.3435e-05,3.6947e-05,-1.3435e-05,-5.0863e-05,0.00013771,9.5967e-06,-0.00010364
427.0,1.3123e-07,-0.62744,-0.62744,0.0,-3.3589e-06,1.1996e-05,-1.2956e-05,3.9347e-05,-1.2956e-05,-4.8943e-05,0.00013963,1.0556e-05,-0.00010268
427.51,1.6785e-07,-0.62744,-0.62744,0.0,-2.3992e-06,1.1996e-05,-1.2476e-05,3.9826e-05,-1.1516e-05,-4.8943e-05,0.00014107,1.1036e-05,-0.00010221
428.0,1.9226e-07,-0.62744,-0.62744,0.0,-1.4395e-06,1.2476e-05,-1.3435e-05,4.1746e-05,-1.1036e-05,-4.9903e-05,0.00014347,1.0556e-05,-0.00010221
428.51,1.6785e-07,-0.62744,-0.62744,0.0,-1.4395e-06,1.3435e-05,-1.2956e-05,4.2226e-05,-1.1996e-05,-5.1342e-05,0.00014299,9.1169e-06,-0.00010364
429.0,2.1362e-07,-0.62714,-0.62714,0.0,-1.4395e-06,1.2956e-05,-1.3435e-05,4.3185e-05,-1.1036e-05,-4.9903e-05,0.00014395,1.1036e-05,-0.00010173
429.51,1.8616e-07,-0.62653,-0.62653,0.0,-4.7984e-07,1.1036e-05,-1.4875e-05,4.2705e-05,-1.1996e-05,-4.9903e-05,0.00014347,1.0556e-05,-0.00010125
430.0,2.0142e-07,-0.62714,-0.62714,0.0,-4.7984e-07,1.2956e-05,-1.3915e-05,4.4145e-05,-1.2476e-05,-4.9423e-05,0.00014539,1.0077e-05,-0.0001046
430.51,1.8005e-07,-0.62714,-0.62714,0.0,-1.4395e-06,1.1516e-05,-1.2476e-05,4.3185e-05,-1.1516e-05,-4.8943e-05,0.00014443,9.5967e-06,-0.00010604
431.0,2.0447e-07,-0.62714,-0.62714,0.0,-9.5967e-07,1.2476e-05,-1.0556e-05,4.3185e-05,-1.1036e-05,-5.0383e-05,0.00014491,1.0556e-05,-0.00010604
431.51,1.6174e-07,-0.62683,-0.62683,0.0,-9.5967e-07,1.1516e-05,-1.2476e-05,4.3185e-05,-1.1036e-05,-5.2782e-05,0.00014491,1.1036e-05,-0.00010796
432.0,1.0376e-07,-0.62683,-0.62683,0.0,-4.7984e-07,1.0556e-05,-1.5835e-05,4.2705e-05,-1.1996e-05,-5.4701e-05,0.00014491,1.0077e-05,-0.00010892
432.51,6.4087e-08,-0.62683,-0.62683,0.0,-1.4395e-06,9.5967e-06,-1.8714e-05,4.0786e-05,-1.0556e-05,-5.4221e-05,0.00014299,1.0077e-05,-0.00010844
433.0,7.019e-08,-0.62714,-0.62714,0.0,-1.9193e-06,1.1516e-05,-1.8234e-05,4.1746e-05,-1.0077e-05,-5.3262e-05,0.00014251,7.6774e-06,-0.00010892
433.51,1.2207e-08,-0.62714,-0.62714,0.0,-1.4395e-06,1.2476e-05,-2.1593e-05,4.0306e-05,-1.1036e-05,-5.5181e-05,0.00014299,5.2782e-06,-0.00010988
434.0,0.0,-0.62744,-0.62744,0.0,-1.4395e-06,1.2476e-05,-2.0633e-05,3.9826e-05,-1.3915e-05,-5.5661e-05,0.00014395,5.2782e-06,-0.00010988
434.51,-3.0518e-09,-0.62744,-0.62744,0.0,-9.5967e-07,1.1516e-05,-2.1113e-05,4.1746e-05,-1.5835e-05,-5.6621e-05,0.00014635,4.7984e-06,-0.00011036
435.0,-6.1035e-08,-0.62714,-0.62714,0.0,-4.7984e-07,9.1169e-06,-2.1593e-05,4.1266e-05,-1.7754e-05,-5.6621e-05,0.00014587,1.9193e-06,-0.00011132
435.51,-1.2817e-07,-0.62714,-0.62714,0.0,-9.5967e-07,6.2379e-06,-2.2072e-05,4.0306e-05,-1.8234e-05,-5.5661e-05,0.00013963,9.5967e-07,-0.00011036
436.0,-1.1597e-07,-0.62653,-0.62653,0.0,-9.5967e-07,7.1975e-06,-2.0633e-05,4.1266e-05,-1.8234e-05,-5.6621e-05,0.00013915,9.5967e-07,-0.00011036
436.51,-1.5869e-07,-0.62622,-0.62622,0.0,0.0,5.758e-06,-2.0633e-05,3.8387e-05,-1.8234e-05,-5.758e-05,0.00013771,9.5967e-07,-0.00011132
437.0,-1.5869e-07,-0.62683,-0.62683,0.0,-9.5967e-07,5.2782e-06,-1.9673e-05,3.5988e-05,-1.8234e-05,-5.5181e-05,0.00013627,1.9193e-06,-0.00011036
437.51,-2.1667e-07,-0.62775,-0.62775,0.0,-1.9193e-06,3.8387e-06,-2.0153e-05,3.4068e-05,-1.8714e-05,-5.6141e-05,0.00013435,9.5967e-07,-0.00011036
438.0,-2.3193e-07,-0.62744,-0.62744,0.0,-1.9193e-06,5.2782e-06,-2.0153e-05,3.4068e-05,-1.8714e-05,-5.71e-05,0.00013339,9.5967e-07,-0.00011228
438.51,-2.6245e-07,-0.62714,-0.62714,0.0,-3.8387e-06,4.3185e-06,-2.1593e-05,3.1669e-05,-1.8234e-05,-5.5181e-05,0.00013195,9.5967e-07,-0.00011132
439.0,-2.5635e-07,-0.62653,-0.62653,0.0,-3.8387e-06,3.8387e-06,-2.1113e-05,3.071e-05,-1.7754e-05,-5.3742e-05,0.000131,9.5967e-07,-0.00011036
439.51,-2.6855e-07,-0.62622,-0.62622,0.0,-4.3185e-06,2.879e-06,-2.1593e-05,3.071e-05,-1.9193e-05,-5.5181e-05,0.00013291,0.0,-0.00010844
440.0,-2.2278e-07,-0.62561,-0.62561,0.0,-3.8387e-06,3.3589e-06,-2.1593e-05,3.071e-05,-1.7754e-05,-5.3262e-05,0.00013243,4.7984e-07,-0.00010556
440.51,-2.5024e-07,-0.62592,-0.62592,0.0,-3.8387e-06,2.3992e-06,-2.0153e-05,3.023e-05,-1.9673e-05,-5.2782e-05,0.000131,-1.4395e-06,-0.00010508
441.0,-1.4343e-07,-0.62622,-0.62622,0.0,-3.3589e-06,3.3589e-06,-1.6794e-05,3.1669e-05,-1.9193e-05,-5.0863e-05,0.00013435,9.5967e-07,-0.00010268
441.51,-9.1553e-08,-0.62622,-0.62622,0.0,-4.3185e-06,2.879e-06,-1.4395e-05,3.071e-05,-1.5835e-05,-4.8943e-05,0.00013195,5.2782e-06,-0.00010173
442.0,-5.7983e-08,-0.62653,-0.62653,0.0,-3.8387e-06,3.8387e-06,-1.3435e-05,2.879e-05,-1.3435e-05,-4.7504e-05,0.00013004,6.7177e-06,-0.00010029
442.51,1.8311e-08,-0.62653,-0.62653,0.0,-3.8387e-06,6.7177e-06,-1.3915e-05,2.927e-05,-1.2476e-05,-4.5584e-05,0.00013387,8.1572e-06,-9.9326e-05
443.0,1.0986e-07,-0.62592,-0.62592,0.0,-3.3589e-06,1.0077e-05,-1.3435e-05,3.3589e-05,-1.2476e-05,-4.4625e-05,0.00013771,8.6371e-06,-9.8846e-05
443.51,1.4648e-07,-0.62531,-0.62531,0.0,-2.879e-06,1.1516e-05,-1.2476e-05,3.5508e-05,-1.1516e-05,-4.6064e-05,0.00014155,8.1572e-06,-0.00010077
444.0,1.709e-07,-0.62561,-0.62561,0.0,-1.9193e-06,1.1516e-05,-1.2476e-05,3.5988e-05,-1.1516e-05,-4.6064e-05,0.00014299,8.1572e-06,-9.9806e-05
