Time,Total_I,Cell_E,Base_E,Group_E,"I_(1,1)","I_(2,1)","I_(3,1)","I_(1,2)","I_(2,2)","I_(3,2)","I_(1,3)","I_(2,3)","I_(3,3)"
1296.0,-1.7395e-07,-0.60791,-0.60791,0.0,1.8714e-05,-7.6774e-06,-9.5967e-06,2.879e-06,1.4395e-06,8.1572e-06,-1.2476e-05,-2.3992e-06,-2.6391e-05
1296.5,-1.6785e-07,-0.6076,-0.6076,0.0,1.9193e-05,-8.1572e-06,-9.1169e-06,2.879e-06,1.4395e-06,8.6371e-06,-1.2476e-05,-2.879e-06,-2.5911e-05
1297.0,-1.5869e-07,-0.6073,-0.6073,0.0,1.9673e-05,-8.1572e-06,-9.1169e-06,3.3589e-06,1.9193e-06,9.1169e-06,-1.2476e-05,-2.879e-06,-2.6391e-05
1297.5,-1.5259e-07,-0.6073,-0.6073,0.0,1.9673e-05,-8.1572e-06,-9.1169e-06,3.3589e-06,1.9193e-06,9.1169e-06,-1.1996e-05,-2.879e-06,-2.5911e-05
1298.0,-1.5869e-07,-0.6076,-0.6076,0.0,1.9673e-05,-8.6371e-06,-9.1169e-06,3.3589e-06,1.9193e-06,9.1169e-06,-1.2476e-05,-2.879e-06,-2.5911e-05
1298.5,-1.6479e-07,-0.6073,-0.6073,0.0,1.9193e-05,-8.1572e-06,-9.5967e-06,3.3589e-06,1.4395e-06,9.1169e-06,-1.2476e-05,-2.3992e-06,-2.6391e-05
1299.0,-1.6785e-07,-0.6073,-0.6073,0.0,1.9193e-05,-8.1572e-06,-9.1169e-06,2.879e-06,9.5967e-07,9.1169e-06,-1.2476e-05,-2.879e-06,-2.5911e-05
1299.5,-1.6174e-07,-0.6076,-0.6076,0.0,1.9673e-05,-8.1572e-06,-9.1169e-06,2.879e-06,4.7984e-07,9.1169e-06,-1.1996e-05,-2.3992e-06,-2.5911e-05
1300.0,-1.6479e-07,-0.6076,-0.6076,0.0,1.9673e-05,-8.1572e-06,-9.1169e-06,2.879e-06,0.0,9.1169e-06,-1.1516e-05,-2.879e-06,-2.5911e-05
1300.5,-1.6785e-07,-0.6076,-0.6076,0.0,1.9193e-05,-8.1572e-06,-9.5967e-06,2.879e-06,0.0,8.6371e-06,-1.1516e-05,-2.3992e-06,-2.5431e-05
1301.0,-1.709e-07,-0.6076,-0.6076,0.0,1.9673e-05,-8.1572e-06,-9.1169e-06,3.3589e-06,-9.5967e-07,8.6371e-06,-1.1516e-05,-2.879e-06,-2.5911e-05
1301.5,-1.8616e-07,-0.6076,-0.6076,0.0,1.9673e-05,-7.6774e-06,-9.5967e-06,2.879e-06,-1.4395e-06,8.6371e-06,-1.1996e-05,-3.8387e-06,-2.5911e-05
1302.0,-1.8616e-07,-0.6076,-0.6076,0.0,1.9193e-05,-7.1975e-06,-9.1169e-06,2.879e-06,-1.4395e-06,8.6371e-06,-1.1996e-05,-4.3185e-06,-2.5911e-05
1302.5,-2.0142e-07,-0.6076,-0.6076,0.0,1.9193e-05,-7.1975e-06,-1.0556e-05,2.879e-06,-1.4395e-06,7.6774e-06,-1.1516e-05,-4.7984e-06,-2.5911e-05
1303.0,-2.0142e-07,-0.6076,-0.6076,0.0,1.9193e-05,-7.1975e-06,-1.1036e-05,3.3589e-06,-1.4395e-06,7.1975e-06,-1.1036e-05,-4.7984e-06,-2.5911e-05
1303.5,-2.1667e-07,-0.60791,-0.60791,0.0,1.9193e-05,-6.7177e-06,-1.1996e-05,3.3589e-06,-1.4395e-06,6.2379e-06,-1.1516e-05,-5.2782e-06,-2.5911e-05
1304.0,-2.1973e-07,-0.60791,-0.60791,0.0,1.9673e-05,-6.7177e-06,-1.1996e-05,3.8387e-06,-1.9193e-06,5.2782e-06,-1.1036e-05,-5.2782e-06,-2.6391e-05
1304.5,-2.3804e-07,-0.6076,-0.6076,0.0,1.9673e-05,-6.7177e-06,-1.2476e-05,3.8387e-06,-1.9193e-06,4.3185e-06,-1.1516e-05,-5.758e-06,-2.6871e-05
1305.0,-2.5024e-07,-0.60791,-0.60791,0.0,1.9193e-05,-6.7177e-06,-1.2956e-05,3.8387e-06,-1.9193e-06,3.8387e-06,-1.1516e-05,-5.758e-06,-2.7351e-05
1305.5,-2.6245e-07,-0.6076,-0.6076,0.0,1.9193e-05,-6.2379e-06,-1.3435e-05,2.879e-06,-1.9193e-06,3.3589e-06,-1.1036e-05,-6.2379e-06,-2.783e-05
1306.0,-2.594e-07,-0.6076,-0.6076,0.0,1.9193e-05,-6.2379e-06,-1.3435e-05,3.3589e-06,-1.9193e-06,2.879e-06,-1.1036e-05,-5.758e-06,-2.783e-05
1306.5,-2.6855e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.758e-06,-1.3915e-05,3.3589e-06,-1.9193e-06,2.3992e-06,-1.1036e-05,-5.758e-06,-2.879e-05
1307.0,-2.594e-07,-0.60791,-0.60791,0.0,1.9673e-05,-5.758e-06,-1.3435e-05,3.3589e-06,-1.4395e-06,2.3992e-06,-1.1036e-05,-5.758e-06,-2.879e-05
1307.5,-2.6245e-07,-0.6076,-0.6076,0.0,2.0153e-05,-6.2379e-06,-1.3435e-05,3.3589e-06,-1.9193e-06,2.3992e-06,-1.1036e-05,-5.758e-06,-2.879e-05
1308.0,-2.1667e-07,-0.6076,-0.6076,0.0,2.0633e-05,-4.7984e-06,-1.2476e-05,4.3185e-06,-4.7984e-07,2.879e-06,-1.0077e-05,-5.2782e-06,-2.879e-05
1308.5,-1.7395e-07,-0.6076,-0.6076,0.0,2.1593e-05,-4.3185e-06,-1.1516e-05,5.2782e-06,0.0,3.8387e-06,-9.1169e-06,-4.7984e-06,-2.831e-05
1309.0,-1.4954e-07,-0.6076,-0.6076,0.0,2.2072e-05,-3.8387e-06,-1.1516e-05,5.758e-06,0.0,4.3185e-06,-8.1572e-06,-4.3185e-06,-2.783e-05
1309.5,-1.0986e-07,-0.6076,-0.6076,0.0,2.3512e-05,-3.3589e-06,-1.1036e-05,6.7177e-06,4.7984e-07,5.2782e-06,-7.6774e-06,-4.3185e-06,-2.6871e-05
1310.0,-7.3242e-08,-0.6076,-0.6076,0.0,2.4472e-05,-2.3992e-06,-1.0556e-05,7.6774e-06,4.7984e-07,5.2782e-06,-6.7177e-06,-3.3589e-06,-2.6391e-05
1310.5,-5.4932e-08,-0.6076,-0.6076,0.0,2.4951e-05,-2.3992e-06,-1.0077e-05,8.1572e-06,9.5967e-07,5.758e-06,-6.2379e-06,-3.3589e-06,-2.6391e-05
1311.0,-4.2725e-08,-0.60791,-0.60791,0.0,2.5431e-05,-1.9193e-06,-1.0077e-05,8.1572e-06,1.4395e-06,5.758e-06,-5.758e-06,-3.3589e-06,-2.6391e-05
1311.5,-3.6621e-08,-0.6076,-0.6076,0.0,2.4472e-05,-1.4395e-06,-1.0077e-05,8.1572e-06,1.9193e-06,6.2379e-06,-5.758e-06,-2.879e-06,-2.6391e-05
1312.0,-3.0518e-08,-0.6076,-0.6076,0.0,2.3512e-05,-1.4395e-06,-9.5967e-06,8.1572e-06,2.3992e-06,6.2379e-06,-5.2782e-06,-2.879e-06,-2.5911e-05
1312.5,-3.3569e-08,-0.6076,-0.6076,0.0,2.2072e-05,-9.5967e-07,-9.5967e-06,7.1975e-06,2.879e-06,6.2379e-06,-4.7984e-06,-2.3992e-06,-2.5911e-05
1313.0,-4.8828e-08,-0.60791,-0.60791,0.0,2.1593e-05,-9.5967e-07,-9.5967e-06,6.2379e-06,2.3992e-06,6.7177e-06,-6.2379e-06,-1.9193e-06,-2.5911e-05
1313.5,-6.1035e-08,-0.60791,-0.60791,0.0,2.1593e-05,-1.9193e-06,-9.1169e-06,5.758e-06,2.3992e-06,6.7177e-06,-7.6774e-06,-1.9193e-06,-2.5431e-05
1314.0,-8.2397e-08,-0.60791,-0.60791,0.0,2.0633e-05,-3.3589e-06,-8.6371e-06,4.7984e-06,1.9193e-06,7.6774e-06,-8.6371e-06,-1.9193e-06,-2.5431e-05
1314.5,-9.7656e-08,-0.60791,-0.60791,0.0,2.0153e-05,-3.8387e-06,-8.6371e-06,3.8387e-06,1.4395e-06,7.6774e-06,-9.1169e-06,-1.9193e-06,-2.4951e-05
1315.0,-1.1902e-07,-0.6076,-0.6076,0.0,1.9673e-05,-4.3185e-06,-8.6371e-06,3.3589e-06,4.7984e-07,7.6774e-06,-9.5967e-06,-1.9193e-06,-2.5431e-05
1315.5,-1.4648e-07,-0.60791,-0.60791,0.0,1.9193e-05,-4.7984e-06,-9.5967e-06,2.879e-06,0.0,7.1975e-06,-1.0077e-05,-2.3992e-06,-2.5431e-05
1316.0,-1.6174e-07,-0.60791,-0.60791,0.0,1.9193e-05,-5.2782e-06,-9.5967e-06,2.879e-06,-4.7984e-07,6.7177e-06,-1.0556e-05,-2.879e-06,-2.5431e-05
1316.5,-1.6174e-07,-0.6076,-0.6076,0.0,1.9673e-05,-5.2782e-06,-9.5967e-06,3.3589e-06,-4.7984e-07,6.7177e-06,-1.0556e-05,-3.8387e-06,-2.5431e-05
1317.0,-1.709e-07,-0.60791,-0.60791,0.0,1.9193e-05,-5.2782e-06,-9.1169e-06,3.3589e-06,-9.5967e-07,6.7177e-06,-1.0556e-05,-4.7984e-06,-2.5431e-05
1317.5,-1.8005e-07,-0.60791,-0.60791,0.0,1.9193e-05,-5.758e-06,-9.1169e-06,3.3589e-06,-1.4395e-06,6.7177e-06,-1.0556e-05,-5.2782e-06,-2.5431e-05
1318.0,-1.9226e-07,-0.60791,-0.60791,0.0,1.9193e-05,-5.758e-06,-9.1169e-06,2.879e-06,-1.9193e-06,6.7177e-06,-1.0556e-05,-5.758e-06,-2.5911e-05
1318.5,-1.9836e-07,-0.60791,-0.60791,0.0,1.8714e-05,-5.2782e-06,-9.5967e-06,2.879e-06,-1.4395e-06,6.7177e-06,-1.0556e-05,-6.2379e-06,-2.6391e-05
1319.0,-2.0752e-07,-0.6076,-0.6076,0.0,1.8714e-05,-5.758e-06,-9.5967e-06,2.879e-06,-1.9193e-06,6.7177e-06,-1.0556e-05,-6.7177e-06,-2.6391e-05
1319.5,-2.0752e-07,-0.6076,-0.6076,0.0,1.8714e-05,-5.758e-06,-9.1169e-06,2.879e-06,-1.9193e-06,6.7177e-06,-1.1036e-05,-6.7177e-06,-2.6391e-05
1320.0,-2.0447e-07,-0.6076,-0.6076,0.0,1.9193e-05,-6.2379e-06,-9.5967e-06,3.3589e-06,-2.3992e-06,7.1975e-06,-1.1036e-05,-6.7177e-06,-2.5911e-05
1320.5,-2.3193e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.758e-06,-1.0556e-05,3.3589e-06,-2.3992e-06,5.2782e-06,-1.2476e-05,-6.2379e-06,-2.6871e-05
1321.0,-2.4414e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.758e-06,-1.1036e-05,2.879e-06,-2.3992e-06,4.3185e-06,-1.1996e-05,-6.7177e-06,-2.6871e-05
1321.5,-2.4414e-07,-0.6076,-0.6076,0.0,1.9673e-05,-5.758e-06,-1.1516e-05,3.3589e-06,-2.3992e-06,3.8387e-06,-1.1516e-05,-6.2379e-06,-2.783e-05
1322.0,-2.533e-07,-0.6076,-0.6076,0.0,1.9673e-05,-5.2782e-06,-1.2476e-05,3.3589e-06,-1.9193e-06,3.3589e-06,-1.1996e-05,-6.2379e-06,-2.831e-05
1322.5,-2.5024e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.2782e-06,-1.2476e-05,3.3589e-06,-1.9193e-06,2.879e-06,-1.1516e-05,-5.758e-06,-2.783e-05
1323.0,-2.5635e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.2782e-06,-1.2956e-05,2.879e-06,-1.4395e-06,2.879e-06,-1.1996e-05,-5.758e-06,-2.783e-05
1323.5,-2.4719e-07,-0.6073,-0.6073,0.0,1.9193e-05,-5.2782e-06,-1.2476e-05,2.879e-06,-9.5967e-07,2.879e-06,-1.1516e-05,-5.758e-06,-2.783e-05
1324.0,-2.3193e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.2782e-06,-1.1996e-05,2.3992e-06,-4.7984e-07,3.3589e-06,-1.1516e-05,-4.7984e-06,-2.7351e-05
1324.5,-2.1667e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.2782e-06,-1.1516e-05,2.3992e-06,0.0,3.8387e-06,-1.1516e-05,-4.3185e-06,-2.6871e-05
1325.0,-2.1057e-07,-0.6076,-0.6076,0.0,1.9193e-05,-5.2782e-06,-1.1036e-05,1.9193e-06,4.7984e-07,4.3185e-06,-1.1996e-05,-3.8387e-06,-2.6871e-05
1325.5,-1.9836e-07,-0.6073,-0.6073,0.0,1.9193e-05,-4.3185e-06,-1.0556e-05,1.9193e-06,9.5967e-07,4.7984e-06,-1.2476e-05,-3.8387e-06,-2.6871e-05
1326.0,-1.8311e-07,-0.6076,-0.6076,0.0,1.8714e-05,-3.3589e-06,-1.0077e-05,1.4395e-06,1.4395e-06,5.2782e-06,-1.1996e-05,-3.3589e-06,-2.6871e-05
1326.5,-1.8005e-07,-0.6076,-0.6076,0.0,1.8234e-05,-3.3589e-06,-1.0077e-05,9.5967e-07,1.4395e-06,5.758e-06,-1.1996e-05,-2.879e-06,-2.6391e-05
1327.0,-1.709e-07,-0.6076,-0.6076,0.0,1.8234e-05,-2.879e-06,-1.0077e-05,9.5967e-07,1.4395e-06,5.758e-06,-1.1036e-05,-2.879e-06,-2.6391e-05
1327.5,-1.3428e-07,-0.6076,-0.6076,0.0,1.7754e-05,-1.9193e-06,-9.1169e-06,1.4395e-06,2.3992e-06,6.7177e-06,-1.0077e-05,-2.3992e-06,-2.5911e-05
1328.0,-1.1902e-07,-0.6076,-0.6076,0.0,1.7274e-05,-1.4395e-06,-9.1169e-06,1.9193e-06,2.879e-06,6.7177e-06,-9.1169e-06,-1.9193e-06,-2.5911e-05
1328.5,-1.0071e-07,-0.6076,-0.6076,0.0,1.7274e-05,-9.5967e-07,-9.1169e-06,3.3589e-06,2.879e-06,6.7177e-06,-8.6371e-06,-1.9193e-06,-2.5431e-05
1329.0,-7.6294e-08,-0.6076,-0.6076,0.0,1.8714e-05,-9.5967e-07,-8.6371e-06,4.3185e-06,2.879e-06,7.1975e-06,-8.1572e-06,-1.9193e-06,-2.5431e-05
1329.5,-5.188e-08,-0.6076,-0.6076,0.0,2.0153e-05,-4.7984e-07,-8.6371e-06,5.2782e-06,2.879e-06,7.1975e-06,-7.1975e-06,-1.9193e-06,-2.5431e-05
1330.0,-3.3569e-08,-0.6076,-0.6076,0.0,2.1113e-05,-4.7984e-07,-9.1169e-06,6.2379e-06,3.3589e-06,7.1975e-06,-6.7177e-06,-1.4395e-06,-2.5431e-05
1330.5,-2.4414e-08,-0.6076,-0.6076,0.0,2.2072e-05,-4.7984e-07,-9.1169e-06,6.7177e-06,2.879e-06,7.1975e-06,-6.2379e-06,-1.4395e-06,-2.5431e-05
1331.0,-9.1553e-09,-0.6076,-0.6076,0.0,2.3032e-05,0.0,-8.6371e-06,7.1975e-06,3.3589e-06,7.1975e-06,-6.2379e-06,-1.9193e-06,-2.5431e-05
1331.5,6.1035e-09,-0.6076,-0.6076,0.0,2.3512e-05,0.0,-8.6371e-06,8.1572e-06,3.3589e-06,7.1975e-06,-5.758e-06,-1.9193e-06,-2.4951e-05
1332.0,6.1035e-09,-0.6076,-0.6076,0.0,2.3992e-05,0.0,-8.6371e-06,8.1572e-06,3.3589e-06,7.1975e-06,-6.2379e-06,-1.9193e-06,-2.4951e-05
1332.5,1.5259e-08,-0.60791,-0.60791,0.0,2.4472e-05,0.0,-8.6371e-06,8.1572e-06,3.3589e-06,7.1975e-06,-5.758e-06,-1.9193e-06,-2.4472e-05
1333.0,2.4414e-08,-0.6076,-0.6076,0.0,2.5431e-05,0.0,-8.6371e-06,8.6371e-06,2.879e-06,7.6774e-06,-5.758e-06,-1.9193e-06,-2.4472e-05
1333.5,3.0518e-08,-0.6076,-0.6076,0.0,2.5431e-05,0.0,-9.1169e-06,9.5967e-06,2.879e-06,7.1975e-06,-5.2782e-06,-1.4395e-06,-2.4472e-05
1334.0,3.9673e-08,-0.60791,-0.60791,0.0,2.5911e-05,0.0,-8.6371e-06,9.5967e-06,2.879e-06,7.6774e-06,-5.2782e-06,-1.4395e-06,-2.4472e-05
1334.5,3.9673e-08,-0.6076,-0.6076,0.0,2.6391e-05,0.0,-8.6371e-06,1.0077e-05,2.879e-06,7.6774e-06,-5.2782e-06,-1.4395e-06,-2.5431e-05
1335.0,3.3569e-08,-0.60791,-0.60791,0.0,2.6391e-05,0.0,-8.6371e-06,1.0077e-05,3.3589e-06,7.6774e-06,-5.2782e-06,-1.4395e-06,-2.6871e-05
1335.5,3.9673e-08,-0.60791,-0.60791,0.0,2.6391e-05,0.0,-8.6371e-06,1.0077e-05,3.3589e-06,8.1572e-06,-4.7984e-06,-9.5967e-07,-2.7351e-05
1336.0,5.188e-08,-0.60791,-0.60791,0.0,2.6391e-05,4.7984e-07,-8.1572e-06,1.0556e-05,3.8387e-06,8.1572e-06,-4.3185e-06,-9.5967e-07,-2.783e-05
1336.5,5.7983e-08,-0.60791,-0.60791,0.0,2.6871e-05,9.5967e-07,-8.6371e-06,1.0556e-05,3.8387e-06,8.1572e-06,-3.8387e-06,-9.5967e-07,-2.783e-05
1337.0,7.019e-08,-0.6076,-0.6076,0.0,2.783e-05,9.5967e-07,-8.1572e-06,1.0556e-05,3.8387e-06,8.1572e-06,-3.8387e-06,-9.5967e-07,-2.7351e-05
1337.5,7.3242e-08,-0.6076,-0.6076,0.0,2.783e-05,9.5967e-07,-8.1572e-06,1.0556e-05,3.8387e-06,8.1572e-06,-3.8387e-06,-4.7984e-07,-2.7351e-05
1338.0,7.9346e-08,-0.6076,-0.6076,0.0,2.783e-05,9.5967e-07,-8.1572e-06,1.1036e-05,3.8387e-06,7.6774e-06,-3.8387e-06,-4.7984e-07,-2.6391e-05
1338.5,8.5449e-08,-0.6076,-0.6076,0.0,2.831e-05,9.5967e-07,-7.6774e-06,1.1036e-05,3.3589e-06,8.1572e-06,-3.8387e-06,-9.5967e-07,-2.5911e-05
1339.0,7.9346e-08,-0.6076,-0.6076,0.0,2.783e-05,4.7984e-07,-8.1572e-06,1.1036e-05,3.3589e-06,8.1572e-06,-4.3185e-06,-4.7984e-07,-2.5431e-05
1339.5,1.0071e-07,-0.6073,-0.6073,0.0,2.831e-05,1.4395e-06,-8.1572e-06,1.1036e-05,3.8387e-06,8.1572e-06,-3.3589e-06,-4.7984e-07,-2.4951e-05
1340.0,1.0376e-07,-0.6076,-0.6076,0.0,2.831e-05,1.4395e-06,-8.1572e-06,1.1036e-05,3.8387e-06,8.1572e-06,-3.3589e-06,-4.7984e-07,-2.4472e-05
1340.5,1.0071e-07,-0.6076,-0.6076,0.0,2.879e-05,9.5967e-07,-7.6774e-06,1.1036e-05,3.3589e-06,8.1572e-06,-3.8387e-06,-4.7984e-07,-2.4472e-05
1341.0,8.8501e-08,-0.6076,-0.6076,0.0,2.831e-05,4.7984e-07,-7.6774e-06,1.0556e-05,2.879e-06,7.6774e-06,-3.8387e-06,-4.7984e-07,-2.3992e-05
1341.5,8.8501e-08,-0.6076,-0.6076,0.0,2.7351e-05,9.5967e-07,-8.1572e-06,1.0556e-05,3.8387e-06,7.6774e-06,-3.8387e-06,-4.7984e-07,-2.3992e-05
1342.0,8.2397e-08,-0.6076,-0.6076,0.0,2.7351e-05,4.7984e-07,-8.1572e-06,1.0556e-05,3.8387e-06,7.6774e-06,-3.3589e-06,-4.7984e-07,-2.4951e-05
1342.5,7.019e-08,-0.6076,-0.6076,0.0,2.6871e-05,0.0,-8.1572e-06,1.0556e-05,3.3589e-06,8.1572e-06,-3.3589e-06,-4.7984e-07,-2.5911e-05
1343.0,5.7983e-08,-0.60791,-0.60791,0.0,2.6871e-05,0.0,-8.1572e-06,1.0556e-05,3.3589e-06,8.1572e-06,-4.3185e-06,-4.7984e-07,-2.6871e-05
1343.5,6.4087e-08,-0.60791,-0.60791,0.0,2.7351e-05,0.0,-8.1572e-06,1.1036e-05,3.3589e-06,8.1572e-06,-3.8387e-06,-4.7984e-07,-2.7351e-05
1344.0,4.8828e-08,-0.60791,-0.60791,0.0,2.7351e-05,0.0,-8.1572e-06,1.1036e-05,3.3589e-06,6.7177e-06,-3.8387e-06,-4.7984e-07,-2.831e-05
1344.5,3.3569e-08,-0.6076,-0.6076,0.0,2.7351e-05,0.0,-8.1572e-06,1.0556e-05,2.879e-06,6.2379e-06,-3.8387e-06,-9.5967e-07,-2.879e-05
1345.0,2.1362e-08,-0.6076,-0.6076,0.0,2.7351e-05,0.0,-8.6371e-06,1.0077e-05,3.3589e-06,5.2782e-06,-3.8387e-06,-9.5967e-07,-2.927e-05
1345.5,2.4414e-08,-0.60791,-0.60791,0.0,2.7351e-05,0.0,-9.1169e-06,1.0556e-05,3.3589e-06,5.2782e-06,-3.8387e-06,0.0,-2.975e-05
1346.0,6.1035e-09,-0.60791,-0.60791,0.0,2.7351e-05,4.7984e-07,-1.0077e-05,9.5967e-06,3.3589e-06,4.3185e-06,-4.3185e-06,0.0,-2.975e-05
1346.5,-2.4414e-08,-0.60791,-0.60791,0.0,2.5911e-05,0.0,-1.0556e-05,8.6371e-06,2.879e-06,3.8387e-06,-5.2782e-06,-4.7984e-07,-2.879e-05
1347.0,-6.4087e-08,-0.6076,-0.6076,0.0,2.4951e-05,-4.7984e-07,-1.1036e-05,8.1572e-06,1.9193e-06,2.879e-06,-6.2379e-06,-1.4395e-06,-2.879e-05
1347.5,-9.4604e-08,-0.60791,-0.60791,0.0,2.4472e-05,-9.5967e-07,-1.1516e-05,7.1975e-06,1.4395e-06,2.3992e-06,-7.1975e-06,-2.3992e-06,-2.831e-05
1348.0,-1.1902e-07,-0.6076,-0.6076,0.0,2.3512e-05,-1.4395e-06,-1.1996e-05,6.7177e-06,9.5967e-07,2.3992e-06,-7.6774e-06,-2.879e-06,-2.831e-05
1348.5,-1.4343e-07,-0.6076,-0.6076,0.0,2.2552e-05,-2.3992e-06,-1.1996e-05,5.758e-06,4.7984e-07,2.3992e-06,-8.1572e-06,-2.879e-06,-2.831e-05
1349.0,-1.8005e-07,-0.6076,-0.6076,0.0,2.1593e-05,-3.3589e-06,-1.2956e-05,5.758e-06,4.7984e-07,1.4395e-06,-8.6371e-06,-3.3589e-06,-2.927e-05
1349.5,-1.8616e-07,-0.6076,-0.6076,0.0,2.1593e-05,-3.3589e-06,-1.2956e-05,5.758e-06,0.0,1.4395e-06,-9.1169e-06,-3.3589e-06,-2.927e-05
1350.0,-2.0752e-07,-0.6076,-0.6076,0.0,2.0633e-05,-3.3589e-06,-1.2956e-05,4.7984e-06,0.0,1.4395e-06,-9.5967e-06,-4.3185e-06,-2.927e-05
1350.5,-2.1362e-07,-0.6076,-0.6076,0.0,2.0633e-05,-3.8387e-06,-1.3435e-05,4.7984e-06,0.0,9.5967e-07,-9.5967e-06,-3.8387e-06,-2.927e-05
1351.0,-2.2583e-07,-0.6076,-0.6076,0.0,2.0153e-05,-3.8387e-06,-1.3435e-05,4.7984e-06,0.0,9.5967e-07,-1.0077e-05,-4.3185e-06,-2.975e-05
1351.5,-2.3193e-07,-0.6076,-0.6076,0.0,2.0153e-05,-4.7984e-06,-1.2956e-05,4.7984e-06,-4.7984e-07,1.4395e-06,-1.0556e-05,-4.3185e-06,-2.975e-05
1352.0,-2.5635e-07,-0.6076,-0.6076,0.0,1.9673e-05,-4.7984e-06,-1.3435e-05,4.3185e-06,-9.5967e-07,9.5967e-07,-1.1036e-05,-5.2782e-06,-2.975e-05
1352.5,-2.594e-07,-0.6076,-0.6076,0.0,1.9673e-05,-5.2782e-06,-1.3435e-05,4.3185e-06,-9.5967e-07,9.5967e-07,-1.1036e-05,-5.2782e-06,-2.975e-05
1353.0,-2.6245e-07,-0.6073,-0.6073,0.0,1.9193e-05,-5.2782e-06,-1.3435e-05,4.3185e-06,-1.4395e-06,9.5967e-07,-1.1036e-05,-5.2782e-06,-2.927e-05
1353.5,-2.533e-07,-0.6073,-0.6073,0.0,1.9193e-05,-4.7984e-06,-1.2956e-05,4.3185e-06,-9.5967e-07,9.5967e-07,-1.1036e-05,-5.2782e-06,-2.927e-05
1354.0,-2.5024e-07,-0.6073,-0.6073,0.0,1.9673e-05,-4.7984e-06,-1.2956e-05,4.3185e-06,-9.5967e-07,9.5967e-07,-1.1036e-05,-5.2782e-06,-2.927e-05
1354.5,-2.5024e-07,-0.6076,-0.6076,0.0,2.0153e-05,-4.7984e-06,-1.2956e-05,4.3185e-06,-9.5967e-07,9.5967e-07,-1.1036e-05,-5.758e-06,-2.927e-05
1355.0,-2.5024e-07,-0.6073,-0.6073,0.0,2.1113e-05,-5.2782e-06,-1.2956e-05,4.7984e-06,-1.4395e-06,9.5967e-07,-1.1516e-05,-5.758e-06,-2.927e-05
1355.5,-2.3499e-07,-0.6073,-0.6073,0.0,2.1593e-05,-4.7984e-06,-1.3435e-05,5.2782e-06,-9.5967e-07,9.5967e-07,-1.1516e-05,-5.2782e-06,-2.879e-05
1356.0,-2.1973e-07,-0.6073,-0.6073,0.0,2.2552e-05,-4.7984e-06,-1.2956e-05,6.2379e-06,-1.4395e-06,9.5967e-07,-1.0556e-05,-5.758e-06,-2.879e-05
1356.5,-1.9226e-07,-0.6076,-0.6076,0.0,2.3032e-05,-4.3185e-06,-1.2956e-05,6.7177e-06,-9.5967e-07,9.5967e-07,-9.1169e-06,-5.2782e-06,-2.831e-05
1357.0,-1.7395e-07,-0.6073,-0.6073,0.0,2.3512e-05,-3.3589e-06,-1.2476e-05,7.1975e-06,-9.5967e-07,9.5967e-07,-8.6371e-06,-5.2782e-06,-2.831e-05
1357.5,-1.4648e-07,-0.6073,-0.6073,0.0,2.4472e-05,-2.3992e-06,-1.2476e-05,8.1572e-06,-4.7984e-07,9.5967e-07,-7.6774e-06,-4.7984e-06,-2.879e-05
1358.0,-1.3123e-07,-0.6073,-0.6073,0.0,2.4472e-05,-1.4395e-06,-1.2476e-05,8.1572e-06,0.0,1.4395e-06,-7.1975e-06,-4.3185e-06,-2.927e-05
1358.5,-1.0986e-07,-0.6073,-0.6073,0.0,2.4951e-05,-1.4395e-06,-1.2476e-05,8.6371e-06,4.7984e-07,1.9193e-06,-6.7177e-06,-3.3589e-06,-2.927e-05
1359.0,-9.1553e-08,-0.6073,-0.6073,0.0,2.5431e-05,-9.5967e-07,-1.1516e-05,8.6371e-06,4.7984e-07,1.9193e-06,-6.7177e-06,-2.3992e-06,-2.927e-05
1359.5,-6.7139e-08,-0.6073,-0.6073,0.0,2.5911e-05,-4.7984e-07,-1.0556e-05,9.1169e-06,9.5967e-07,2.879e-06,-6.7177e-06,-2.3992e-06,-2.927e-05
1360.0,-4.8828e-08,-0.6073,-0.6073,0.0,2.5911e-05,-4.7984e-07,-9.5967e-06,9.1169e-06,9.5967e-07,3.8387e-06,-6.2379e-06,-1.9193e-06,-2.927e-05
1360.5,-2.7466e-08,-0.6076,-0.6076,0.0,2.5911e-05,0.0,-9.5967e-06,9.1169e-06,1.4395e-06,4.3185e-06,-5.758e-06,-1.4395e-06,-2.831e-05
1361.0,-9.1553e-09,-0.6073,-0.6073,0.0,2.6391e-05,0.0,-9.1169e-06,9.1169e-06,1.9193e-06,4.7984e-06,-5.758e-06,-9.5967e-07,-2.783e-05
1361.5,1.8311e-08,-0.6073,-0.6073,0.0,2.7351e-05,0.0,-8.6371e-06,1.0077e-05,2.3992e-06,5.2782e-06,-5.2782e-06,-9.5967e-07,-2.7351e-05
